vx_des_mean,vx_meas_mean,vx_error_mean,vx_error_rmse,vx_error_mae,vx_error_max_abs,body_z_des_mean,body_z_meas_mean,body_z_error_mean,body_z_error_rmse,body_z_error_mae,body_z_error_max_abs,roll0_deg,roll_mean_delta_deg,roll_std_delta_deg,roll_min_delta_deg,roll_max_delta_deg,roll_range_deg,roll_delta_max_abs_deg,pitch0_deg,pitch_mean_delta_deg,pitch_std_delta_deg,pitch_min_delta_deg,pitch_max_delta_deg,pitch_range_deg,pitch_delta_max_abs_deg,min_base_z,max_base_z,max_abs_roll_deg_global,max_abs_pitch_deg_global,trial_name,sweep_name,sweep_value,success,failure_reason,final_base_x,elapsed_wall_s,max_contact_force_n,mean_mpc_update_ms,mean_mpc_solve_ms,x_vel_des_cfg,z_pos_des_cfg,height_swing_cfg,gait_hz_cfg,gait_duty_cfg,pitch_ref_deg_cfg
0.5,0.4916465881927402,-0.008353411807259783,0.07028456145511554,0.05189249517401616,0.48117902990341976,0.19999999999999998,0.21108903134086615,0.011089031340866118,0.01137406419059802,0.011089031340866118,0.020191617261448164,-0.09095170650313696,0.12982028825765868,0.6258955716091974,-1.2675759549135335,1.454310971775612,2.7218869266891454,1.454310971775612,0.9185091624216634,1.23694578691093,0.49859186742598455,-0.13334081185473862,2.1572165620215498,2.2905573738762883,2.1572165620215498,0.2061248693974516,0.27,2.2673031756070583,3.2832711309507205,body_height_00_z_pos_des_0p2000,body_height,0.2,1,none,1.5145558158718404,26.39214027900016,285.2971394445437,7.217985171977489,10.199280476022977,0.5,0.2,0.1,3.0,0.6,0.0
0.5,0.5018223333719221,0.0018223333719220806,0.0693309739331644,0.0480350577175447,0.4826585543660454,0.2214285714285715,0.23317630884366797,0.01174773741509651,0.012037226935793928,0.01174773741509651,0.020438485566757814,-0.11813110388834992,0.11556467384957694,0.49598582525476986,-0.9241782159386432,1.4253733382361278,2.349551554174771,1.4253733382361278,0.8323264628010794,1.145429762474224,0.4786106599220221,-0.136647207828483,2.032930185605189,2.1695773934336717,2.032930185605189,0.2287595008409028,0.27019118378977475,1.8579375750779206,3.0543691170703267,body_height_01_z_pos_des_0p2214,body_height,0.22142857142857145,1,none,1.5472728475261648,22.483768570000393,178.38172601408098,7.114918744038732,11.877460239957145,0.5,0.22142857142857145,0.1,3.0,0.6,0.0
0.5,0.512318013466542,0.01231801346654216,0.06988728959440059,0.04653025953282501,0.4806784201722181,0.24285714285714285,0.2560320427900477,0.013174899932904884,0.013487602903718343,0.013174899932904884,0.022589261257727006,-0.11394739132849432,0.12513235185352553,0.5251076523423414,-0.9850982857741917,1.44878287469332,2.4338811604675117,1.44878287469332,0.7429967012500724,1.208797428886664,0.48656654080638595,-0.13940825396100628,2.1332773456721914,2.272685599633198,2.1332773456721914,0.25163750412566505,0.2737962962367888,1.5522999020249628,2.9365043108877584,body_height_02_z_pos_des_0p2429,body_height,0.24285714285714285,1,none,1.5815498885332675,21.56349049199889,153.8110634199708,7.220124767998641,9.490686240009381,0.5,0.24285714285714285,0.1,3.0,0.6,0.0
0.5,0.5200423216201302,0.020042321620130206,0.07194718573180316,0.04835913269872112,0.4791916288182607,0.2642857142857143,0.27930641737200157,0.015020703086287257,0.015282573290784108,0.015020703086287257,0.024096702236848733,-0.0710441576167174,0.05511496128128817,0.6419630236394275,-1.6017702311787194,1.72497940323911,3.3267496344178293,1.72497940323911,0.716313046976835,1.2410007649796384,0.49573094219863684,-0.1831959159495828,2.1416868864774936,2.3248828024270765,2.1416868864774936,0.27,0.2918731809322251,1.6728143887954368,3.02239920646755,body_height_03_z_pos_des_0p2643,body_height,0.2642857142857143,1,none,1.6117307144317343,20.100748426999417,176.71945663169842,7.225280907958222,8.520528264009045,0.5,0.2642857142857143,0.1,3.0,0.6,0.0
0.5,0.5265296817836116,0.026529681783611602,0.07468150086606981,0.05219932218739314,0.47827060371601376,0.28571428571428564,0.30190027057863383,0.016185984864348184,0.016531724292949676,0.016185984864348184,0.027870003422644674,-0.01786334866429128,0.06471467577195329,0.5093741657912046,-1.1854319718012256,1.4270135736727714,2.6124455454739968,1.4270135736727714,0.6558575882125248,1.221591684480079,0.4824847920229019,-0.19013528584215142,2.0593235348499417,2.249458820692093,2.0593235348499417,0.27,0.3168032653982256,1.5280065801266958,2.9006863585883935,body_height_04_z_pos_des_0p2857,body_height,0.2857142857142857,1,none,1.6338887204943595,15.599946895999892,146.90723688663797,4.992752119971556,7.62895991201367,0.5,0.2857142857142857,0.1,3.0,0.6,0.0
0.5,0.5241234761677042,0.02412347616770405,0.07374581544883925,0.0497027603775343,0.4730138144582378,0.3071428571428571,0.3273884008936582,0.02024554375080106,0.020468886886943195,0.02024554375080106,0.030572667421040922,-0.02944794670774327,0.030297051937843152,0.707819824858238,-2.2075214293465524,2.1137978351602933,4.321319264506846,2.2075214293465524,0.5548180682963557,1.4370035469345201,0.5275628453164658,-0.17141118973185426,2.289891540926523,2.4613027306583772,2.289891540926523,0.27,0.35659229253811087,2.561073486701848,2.982674036281942,body_height_05_z_pos_des_0p3071,body_height,0.30714285714285716,1,none,1.6541255606485499,15.04428139799893,170.83686130408324,5.057049155999266,6.647714604005159,0.5,0.30714285714285716,0.1,3.0,0.6,0.0
0.5,0.5522735155589517,0.05227351555895163,0.09463115094361094,0.07626304503646836,0.47235794164374806,0.3285714285714286,0.35468330119067515,0.0261118726192466,0.026416753550234644,0.0261118726192466,0.03482887543989743,0.016614501490631272,-0.502252814454909,1.0331335043154057,-2.6686346698742955,2.0117868519704296,4.680421521844725,2.6686346698742955,0.5025212071889924,1.53206863643428,0.5719881677420613,-0.20125135459152887,2.468772079142292,2.670023433733821,2.468772079142292,0.27,0.38483118829732876,2.6520201683836646,3.165921576415955,body_height_06_z_pos_des_0p3286,body_height,0.32857142857142857,1,none,1.7728996404929653,16.3129484960009,133.79205639446835,5.4041725400675205,7.444352539976535,0.5,0.32857142857142857,0.1,3.0,0.6,0.0
0.5,0.6153377289478204,0.11533772894782032,0.15349359736474358,0.14187644365964838,0.4648340795222867,0.35000000000000003,0.39127139537121514,0.041271395371215124,0.041684458672196605,0.041271395371215124,0.05278107379346009,-0.010289716203629519,0.3724370571829346,1.5790129761084812,-4.101721170586803,3.9518589231864487,8.053580093773252,4.101721170586803,0.4401875576814657,1.6804504616674354,0.8636395158083867,-0.23603488530185726,3.4892474501801964,3.7252823354820537,3.4892474501801964,0.27,0.4059445106831273,9.05254839085808,3.929435007861662,body_height_07_z_pos_des_0p3500,body_height,0.35,1,none,1.96496905077808,17.653572835999512,186.01465817674304,5.784933751965582,8.775270911981352,0.5,0.35,0.1,3.0,0.6,0.0
